,date,open,high,low,close,Volume,EMA1,EMA2
472,2024-07-11 11:55:00+05:30,1531.9,1532.65,1530.75,1532.65,1313,1533.3857776985687,1533.14104770088
473,2024-07-11 12:00:00+05:30,1532.3,1533.45,1529.4,1529.4,1706,1532.588622158855,1532.8009524553454
474,2024-07-11 12:05:00+05:30,1529.95,1531.7,1528.8,1530.05,1683,1532.080897727084,1532.5508658684957
475,2024-07-11 12:10:00+05:30,1530.05,1532.45,1530.0,1531.55,1490,1531.9747181816672,1532.459878062269
476,2024-07-11 12:15:00+05:30,1531.55,1531.95,1530.0,1531.55,1598,1531.8897745453337,1532.3771618747899
477,2024-07-11 12:20:00+05:30,1531.6,1533.5,1530.05,1532.9,2089,1532.0918196362672,1532.4246926134451
478,2024-07-11 12:25:00+05:30,1532.7,1533.0,1531.35,1531.9,932,1532.0534557090139,1532.37699328495
479,2024-07-11 12:30:00+05:30,1531.9,1532.75,1528.55,1530.0,2928,1531.642764567211,1532.160902986318
480,2024-07-11 12:35:00+05:30,1530.0,1530.0,1528.2,1528.7,1803,1531.054211653769,1531.8462754421073
481,2024-07-11 12:40:00+05:30,1529.05,1530.3,1528.35,1528.85,1173,1530.6133693230151,1531.573886765552
482,2024-07-11 12:45:00+05:30,1529.8,1529.8,1527.85,1528.05,1578,1530.1006954584122,1531.253533423229
483,2024-07-11 12:50:00+05:30,1529.05,1530.35,1528.15,1528.55,1295,1529.7905563667298,1531.007757657481
484,2024-07-11 12:55:00+05:30,1529.6,1532.0,1528.55,1531.05,957,1530.042445093384,1531.0115978704373
485,2024-07-11 13:00:00+05:30,1532.0,1532.0,1529.6,1530.45,1225,1530.1239560747072,1530.9605435185795
486,2024-07-11 13:05:00+05:30,1530.45,1531.8,1529.55,1530.7,1183,1530.2391648597659,1530.9368577441633
487,2024-07-11 13:10:00+05:30,1530.7,1532.2,1530.05,1532.0,957,1530.5913318878129,1531.0335070401484
488,2024-07-11 13:15:00+05:30,1531.9,1532.6,1531.15,1532.4,1169,1530.9530655102503,1531.1577336728622
489,2024-07-11 13:20:00+05:30,1532.4,1532.6,1530.55,1532.6,1339,1531.2824524082002,1531.2888487935109
490,2024-07-11 13:25:00+05:30,1532.0,1533.35,1530.5,1533.05,1681,1531.6359619265604,1531.448953448646
491,2024-07-11 13:30:00+05:30,1532.95,1533.7,1532.0,1533.4,1121,1531.9887695412485,1531.6263213169511
492,2024-07-11 13:35:00+05:30,1533.4,1533.85,1532.15,1533.5,1222,1532.291015632999,1531.7966557426828
493,2024-07-11 13:40:00+05:30,1533.45,1533.45,1531.05,1532.5,1554,1532.3328125063993,1531.8605961297114
494,2024-07-11 13:45:00+05:30,1532.5,1532.95,1531.65,1532.8,1278,1532.4262500051193,1531.9459964815558
495,2024-07-11 13:50:00+05:30,1532.8,1532.85,1530.55,1531.75,1300,1532.2910000040956,1531.928178619596
496,2024-07-11 13:55:00+05:30,1531.75,1532.0,1530.1,1532.0,1310,1532.2328000032767,1531.9347078359965
497,2024-07-11 14:00:00+05:30,1532.0,1532.0,1530.0,1530.2,2335,1531.8262400026213,1531.7770071236332
498,2024-07-11 14:05:00+05:30,1531.0,1532.0,1530.0,1532.0,1068,1531.8609920020972,1531.7972792033029
499,2024-07-11 14:10:00+05:30,1532.0,1533.1,1530.7,1533.1,1470,1532.108793601678,1531.9157083666391
500,2024-07-11 14:15:00+05:30,1533.05,1533.25,1530.55,1530.75,1567,1531.8370348813426,1531.8097348787628
501,2024-07-11 14:20:00+05:30,1531.5,1532.95,1529.25,1532.95,3893,1532.0596279050742,1531.9133953443297
502,2024-07-11 14:25:00+05:30,1532.9,1534.0,1532.0,1533.85,3336,1532.4177023240593,1532.089450313027
503,2024-07-11 14:30:00+05:30,1533.8,1534.0,1531.65,1532.65,1624,1532.4641618592475,1532.140409375479
504,2024-07-11 14:35:00+05:30,1533.9,1535.0,1532.2,1535.0,1302,1532.971329487398,1532.4003721595263
505,2024-07-11 14:40:00+05:30,1534.9,1535.0,1534.05,1534.95,1058,1533.3670635899184,1532.6321565086603
506,2024-07-11 14:45:00+05:30,1534.9,1535.0,1532.65,1534.9,1306,1533.6736508719348,1532.838324098782
507,2024-07-11 14:50:00+05:30,1534.95,1535.0,1533.15,1534.0,1333,1533.7389206975479,1532.9439309988927
508,2024-07-11 14:55:00+05:30,1534.85,1535.7,1533.75,1535.1,2462,1534.0111365580383,1533.1399372717206
509,2024-07-11 15:00:00+05:30,1535.45,1536.8,1533.9,1535.65,4298,1534.3389092464308,1533.3681247924733
510,2024-07-11 15:05:00+05:30,1535.65,1536.5,1534.2,1535.5,3116,1534.5711273971447,1533.561931629521
511,2024-07-11 15:10:00+05:30,1535.7,1537.9,1534.95,1536.05,6665,1534.8669019177157,1533.788119663201
512,2024-07-11 15:15:00+05:30,1536.55,1537.0,1533.4,1534.95,5173,1534.8835215341726,1533.8937451483646
513,2024-07-11 15:20:00+05:30,1534.95,1535.0,1531.0,1531.15,3358,1534.136817227338,1533.6443137712406
514,2024-07-11 15:25:00+05:30,1531.1,1531.95,1530.0,1530.05,3465,1533.3194537818704,1533.317557973855
515,2024-07-12 09:15:00+05:30,1534.0,1535.1,1529.55,1530.55,4883,1532.7655630254962,1533.0659617944134
516,2024-07-12 09:20:00+05:30,1530.0,1531.0,1529.05,1530.0,1183,1532.212450420397,1532.787237994921
517,2024-07-12 09:25:00+05:30,1530.5,1532.45,1529.2,1530.0,5019,1531.7699603363178,1532.5338527226554
518,2024-07-12 09:30:00+05:30,1530.05,1533.35,1529.65,1533.2,1138,1532.0559682690543,1532.5944115660504
519,2024-07-12 09:35:00+05:30,1533.0,1533.0,1530.0,1531.4,924,1531.9247746152435,1532.4858286964095
520,2024-07-12 09:40:00+05:30,1532.0,1533.0,1530.55,1531.1,2557,1531.759819692195,1532.359844269463
521,2024-07-12 09:45:00+05:30,1531.95,1537.25,1530.0,1536.45,6418,1532.697855753756,1532.7316766086028
522,2024-07-12 09:50:00+05:30,1536.95,1539.0,1536.0,1538.95,2332,1533.9482846030048,1533.2969787350935
523,2024-07-12 09:55:00+05:30,1538.95,1545.15,1538.25,1545.1,18732,1536.1786276824039,1534.3699806682669
524,2024-07-12 10:00:00+05:30,1544.5,1551.75,1543.55,1551.75,24016,1539.292902145923,1535.949982425697
525,2024-07-12 10:05:00+05:30,1551.0,1552.2,1541.15,1543.0,14281,1540.0343217167388,1536.5908931142699
526,2024-07-12 10:10:00+05:30,1543.0,1546.0,1543.0,1543.0,4088,1540.6274573733913,1537.1735391947907
527,2024-07-12 10:15:00+05:30,1542.55,1549.0,1542.55,1547.0,6829,1541.9019658987131,1538.0668538134462
528,2024-07-12 10:20:00+05:30,1547.4,1547.5,1544.45,1546.0,4025,1542.7215727189707,1538.7880489213146
529,2024-07-12 10:25:00+05:30,1545.8,1546.55,1541.1,1543.4,3040,1542.8572581751766,1539.207317201195
530,2024-07-12 10:30:00+05:30,1542.7,1543.4,1537.6,1539.15,5142,1542.1158065401414,1539.202106546541
531,2024-07-12 10:35:00+05:30,1539.55,1541.7,1539.55,1541.6,2160,1542.012645232113,1539.4200968604919
532,2024-07-12 10:40:00+05:30,1541.7,1542.0,1540.15,1541.1,1061,1541.8301161856905,1539.5728153277198
533,2024-07-12 10:45:00+05:30,1540.5,1541.35,1536.8,1537.0,3311,1540.8640929485525,1539.3389230251998
534,2024-07-12 10:50:00+05:30,1537.45,1538.9,1535.0,1537.6,4508,1540.211274358842,1539.180839113818
535,2024-07-12 10:55:00+05:30,1537.35,1538.25,1535.0,1535.45,2754,1539.2590194870736,1538.8416719216525
536,2024-07-12 11:00:00+05:30,1535.25,1536.0,1530.1,1531.4,5748,1537.687215589659,1538.1651562924114
537,2024-07-12 11:05:00+05:30,1532.15,1533.2,1531.2,1532.85,2001,1536.7197724717273,1537.6819602658284
538,2024-07-12 11:10:00+05:30,1532.85,1533.55,1532.0,1532.9,2523,1535.9558179773821,1537.2472366052984
539,2024-07-12 11:15:00+05:30,1532.5,1532.8,1531.0,1532.4,2425,1535.2446543819058,1536.8065787320893
540,2024-07-12 11:20:00+05:30,1531.6,1532.4,1530.5,1530.5,1891,1534.2957235055246,1536.2332533928084
541,2024-07-12 11:25:00+05:30,1530.55,1530.85,1526.3,1527.0,4687,1532.8365788044198,1535.3938667207349
542,2024-07-12 11:30:00+05:30,1527.25,1529.15,1524.05,1524.05,5161,1531.0792630435358,1534.3626061097589
543,2024-07-12 11:35:00+05:30,1524.1,1525.35,1518.75,1522.35,8622,1529.3334104348287,1533.2705510088717
544,2024-07-12 11:40:00+05:30,1522.35,1525.6,1521.1,1525.6,2165,1528.5867283478628,1532.5732281898834
545,2024-07-12 11:45:00+05:30,1526.55,1528.75,1525.3,1528.0,1025,1528.4693826782905,1532.1574801726213
546,2024-07-12 11:50:00+05:30,1528.0,1528.0,1525.85,1527.7,618,1528.3155061426323,1531.7522547023827
547,2024-07-12 11:55:00+05:30,1528.0,1528.0,1526.7,1527.0,1121,1528.052404914106,1531.3202315476206
548,2024-07-12 12:00:00+05:30,1527.85,1528.0,1525.4,1525.4,1135,1527.521923931285,1530.782028679655
549,2024-07-12 12:05:00+05:30,1526.45,1527.5,1526.1,1526.45,444,1527.3075391450282,1530.3882078905954
550,2024-07-12 12:10:00+05:30,1527.45,1527.5,1526.45,1527.05,713,1527.2560313160227,1530.0847344459958
551,2024-07-12 12:15:00+05:30,1527.05,1527.45,1526.0,1526.0,614,1527.0048250528182,1529.7133949509052
552,2024-07-12 12:20:00+05:30,1526.9,1526.9,1525.2,1525.4,1203,1526.6838600422548,1529.3212681371865
553,2024-07-12 12:25:00+05:30,1525.6,1526.05,1523.05,1524.4,2782,1526.227088033804,1528.8738801247148
554,2024-07-12 12:30:00+05:30,1524.95,1525.0,1522.4,1522.5,1396,1525.4816704270431,1528.2944364770135
555,2024-07-12 12:35:00+05:30,1523.25,1524.45,1522.0,1524.3,1028,1525.2453363416344,1527.931305888194
556,2024-07-12 12:40:00+05:30,1524.3,1524.8,1522.1,1523.95,1831,1524.9862690733075,1527.569368989267
557,2024-07-12 12:45:00+05:30,1523.95,1525.25,1523.95,1524.45,576,1524.8790152586462,1527.2857899902426
558,2024-07-12 12:50:00+05:30,1525.25,1525.6,1524.45,1525.45,735,1524.9932122069172,1527.1188999911296
559,2024-07-12 12:55:00+05:30,1525.5,1526.9,1524.35,1524.35,1946,1524.8645697655338,1526.8671818101177
560,2024-07-12 13:00:00+05:30,1524.9,1524.9,1522.2,1522.35,1874,1524.3616558124272,1526.4565289182888
561,2024-07-12 13:05:00+05:30,1523.0,1523.45,1521.05,1522.55,6102,1523.9993246499419,1526.101389925717
562,2024-07-12 13:10:00+05:30,1522.6,1522.6,1521.05,1522.0,947,1523.5994597199535,1525.7285362961065
563,2024-07-12 13:15:00+05:30,1522.0,1522.4,1521.0,1521.4,7086,1523.1595677759628,1525.3350329964603
564,2024-07-12 13:20:00+05:30,1521.4,1524.5,1521.25,1524.4,20025,1523.4076542207704,1525.250029996782
565,2024-07-12 13:25:00+05:30,1523.95,1524.8,1523.55,1523.85,3508,1523.4961233766164,1525.122754542529
566,2024-07-12 13:30:00+05:30,1523.55,1526.45,1523.55,1525.85,2383,1523.9668987012933,1525.1888677659356
567,2024-07-12 13:35:00+05:30,1526.1,1526.2,1525.35,1525.5,1029,1524.2735189610348,1525.217152514487
568,2024-07-12 13:40:00+05:30,1525.75,1525.9,1525.0,1525.85,2248,1524.588815168828,1525.2746841040791
569,2024-07-12 13:45:00+05:30,1525.85,1525.85,1524.15,1524.9,661,1524.6510521350624,1525.2406219127993
570,2024-07-12 13:50:00+05:30,1524.55,1524.9,1522.4,1523.15,3214,1524.35084170805,1525.050565375272
571,2024-07-12 13:55:00+05:30,1523.9,1524.7,1522.6,1523.55,10545,1524.19067336644,1524.9141503411563
572,2024-07-12 14:00:00+05:30,1523.55,1524.75,1522.95,1523.55,11854,1524.0625386931522,1524.7901366737783
573,2024-07-12 14:05:00+05:30,1523.55,1524.45,1523.0,1523.5,2497,1523.950030954522,1524.6728515216166
574,2024-07-12 14:10:00+05:30,1523.3,1524.3,1523.0,1523.8,3216,1523.9200247636177,1524.5935013832877
575,2024-07-12 14:15:00+05:30,1523.25,1523.5,1522.05,1522.95,2206,1523.7260198108943,1524.4440921666253
576,2024-07-12 14:20:00+05:30,1522.55,1523.1,1521.6,1522.4,2220,1523.4608158487156,1524.258265606023
577,2024-07-12 14:25:00+05:30,1521.8,1522.15,1520.0,1521.5,9897,1523.0686526789725,1524.0075141872935
578,2024-07-12 14:30:00+05:30,1521.55,1521.95,1520.0,1520.75,1951,1522.604922143178,1523.7113765339031
579,2024-07-12 14:35:00+05:30,1520.8,1521.2,1519.0,1520.0,5778,1522.0839377145426,1523.3739786671847
580,2024-07-12 14:40:00+05:30,1520.0,1525.45,1519.55,1524.75,5391,1522.6171501716342,1523.4990715156223
581,2024-07-12 14:45:00+05:30,1524.6,1524.75,1521.4,1521.9,1411,1522.4737201373075,1523.3537013778382
582,2024-07-12 14:50:00+05:30,1521.9,1521.9,1520.4,1521.2,1289,1522.2189761098462,1523.1579103434892
583,2024-07-12 14:55:00+05:30,1521.2,1522.4,1519.15,1519.5,2282,1521.675180887877,1522.8253730395354
584,2024-07-12 15:00:00+05:30,1519.5,1520.8,1519.0,1520.15,3127,1521.3701447103017,1522.5821573086685
585,2024-07-12 15:05:00+05:30,1519.6,1521.85,1519.6,1521.0,1759,1521.2961157682414,1522.4383248260622
586,2024-07-12 15:10:00+05:30,1521.15,1521.95,1516.55,1516.55,4341,1520.3468926145931,1521.9030225691472
587,2024-07-12 15:15:00+05:30,1517.05,1518.45,1517.0,1517.9,4590,1519.8575140916746,1521.5391114264974
588,2024-07-12 15:20:00+05:30,1517.9,1518.0,1515.0,1515.5,14691,1518.98601127334,1520.9901012968157
589,2024-07-12 15:25:00+05:30,1515.0,1515.05,1512.6,1514.0,23114,1517.9888090186719,1520.3546375425599
590,2024-07-15 09:15:00+05:30,1518.65,1520.4,1515.05,1517.0,7299,1517.7910472149376,1520.0496704932364
591,2024-07-15 09:20:00+05:30,1516.6,1520.75,1513.0,1516.0,9107,1517.4328377719503,1519.6815186302147
592,2024-07-15 09:25:00+05:30,1516.9,1525.35,1516.3,1523.25,6634,1518.5962702175605,1520.005926027468
593,2024-07-15 09:30:00+05:30,1523.55,1526.45,1520.45,1522.0,13528,1519.2770161740484,1520.1872054795163
594,2024-07-15 09:35:00+05:30,1522.95,1524.65,1518.5,1519.3,4029,1519.2816129392386,1520.106550435924
595,2024-07-15 09:40:00+05:30,1519.3,1523.9,1519.2,1520.0,2360,1519.425290351391,1520.0968640326582
596,2024-07-15 09:45:00+05:30,1519.3,1524.05,1519.3,1521.75,3462,1519.8902322811127,1520.2471491205984
597,2024-07-15 09:50:00+05:30,1521.7,1522.0,1520.0,1520.0,1001,1519.9121858248902,1520.2246810187257
598,2024-07-15 09:55:00+05:30,1520.4,1521.55,1519.2,1519.2,1313,1519.7697486599122,1520.1315281988414
599,2024-07-15 10:00:00+05:30,1519.2,1521.6,1519.2,1520.25,1539,1519.8657989279297,1520.142298362583
600,2024-07-15 10:05:00+05:30,1520.5,1521.85,1520.15,1521.65,1234,1520.2226391423437,1520.2793621478027
601,2024-07-15 10:10:00+05:30,1521.65,1523.15,1521.0,1522.4,1281,1520.658111313875,1520.4721474070934
602,2024-07-15 10:15:00+05:30,1522.35,1523.5,1521.65,1522.6,2117,1521.0464890511,1520.665588551903
603,2024-07-15 10:20:00+05:30,1522.1,1522.9,1520.45,1520.95,1571,1521.02719124088,1520.6914441380936
604,2024-07-15 10:25:00+05:30,1520.95,1528.4,1520.45,1528.0,10733,1522.4217529927041,1521.355858307358
605,2024-07-15 10:30:00+05:30,1528.0,1531.1,1527.65,1529.8,6959,1523.8974023941635,1522.1235075521436
606,2024-07-15 10:35:00+05:30,1529.95,1534.95,1529.3,1533.4,11856,1525.7979219153308,1523.1486432292215
607,2024-07-15 10:40:00+05:30,1534.0,1534.0,1531.95,1532.9,3541,1527.2183375322647,1524.0351302083832
608,2024-07-15 10:45:00+05:30,1532.95,1533.95,1532.25,1533.15,2163,1528.404670025812,1524.863754734894
609,2024-07-15 10:50:00+05:30,1533.95,1536.55,1532.15,1534.75,10041,1529.6737360206498,1525.762504304449
610,2024-07-15 10:55:00+05:30,1535.55,1537.15,1534.2,1537.0,5862,1531.13898881652,1526.7840948222265
611,2024-07-15 11:00:00+05:30,1537.0,1538.0,1535.0,1537.65,7262,1532.441191053216,1527.7719043838422
612,2024-07-15 11:05:00+05:30,1537.05,1538.4,1536.65,1538.35,4104,1533.6229528425729,1528.7335494398565
613,2024-07-15 11:10:00+05:30,1538.35,1538.95,1533.95,1535.0,7475,1533.8983622740584,1529.3032267635058
614,2024-07-15 11:15:00+05:30,1534.5,1537.65,1534.3,1535.2,1406,1534.1586898192468,1529.8392970577324
615,2024-07-15 11:20:00+05:30,1535.2,1536.0,1533.3,1534.55,2110,1534.2369518553976,1530.2675427797567
616,2024-07-15 11:25:00+05:30,1534.45,1535.85,1533.5,1534.8,1508,1534.3495614843182,1530.6795843452333
617,2024-07-15 11:30:00+05:30,1534.75,1534.75,1531.2,1532.05,4083,1533.8896491874548,1530.8041675865757
618,2024-07-15 11:35:00+05:30,1531.35,1534.85,1531.0,1534.8,2678,1534.0717193499638,1531.167425078705
619,2024-07-15 11:40:00+05:30,1534.3,1535.0,1534.0,1535.0,2511,1534.2573754799712,1531.5158409806409
620,2024-07-15 11:45:00+05:30,1534.85,1535.4,1534.0,1534.65,2285,1534.335900383977,1531.8007645278553
621,2024-07-15 11:50:00+05:30,1534.65,1534.7,1531.5,1532.95,3593,1534.0587203071818,1531.9052404798686
622,2024-07-15 11:55:00+05:30,1532.05,1533.05,1529.25,1531.15,3050,1533.4769762457456,1531.836582254426
623,2024-07-15 12:00:00+05:30,1531.15,1531.15,1528.85,1530.9,1533,1532.9615809965967,1531.7514384131146
624,2024-07-15 12:05:00+05:30,1530.85,1531.1,1530.1,1531.0,606,1532.5692647972774,1531.6831258301042
625,2024-07-15 12:10:00+05:30,1531.0,1531.0,1527.1,1528.7,1822,1531.795411837822,1531.411932572822
626,2024-07-15 12:15:00+05:30,1529.0,1529.95,1526.95,1528.2,2376,1531.0763294702579,1531.1199387025656
627,2024-07-15 12:20:00+05:30,1527.1,1528.1,1526.05,1527.45,1058,1530.3510635762063,1530.7863079114231
628,2024-07-15 12:25:00+05:30,1527.45,1528.75,1526.05,1526.9,1679,1529.6608508609652,1530.4330071922027
629,2024-07-15 12:30:00+05:30,1526.9,1530.0,1526.75,1529.35,2015,1529.5986806887722,1530.3345519929114
630,2024-07-15 12:35:00+05:30,1529.6,1530.0,1527.05,1528.9,1371,1529.4589445510178,1530.204138175374
631,2024-07-15 12:40:00+05:30,1527.85,1529.35,1526.4,1528.85,3191,1529.3371556408142,1530.0810347048855
632,2024-07-15 12:45:00+05:30,1528.75,1528.75,1526.55,1528.35,1089,1529.1397245126516,1529.9236679135322
633,2024-07-15 12:50:00+05:30,1528.45,1529.65,1526.4,1527.9,728,1528.8917796101214,1529.7396981032111
634,2024-07-15 12:55:00+05:30,1526.8,1528.45,1526.35,1527.35,927,1528.5834236880971,1529.5224528211008
635,2024-07-15 13:00:00+05:30,1527.3,1527.55,1523.8,1526.05,2666,1528.0767389504779,1529.20677529191
636,2024-07-15 13:05:00+05:30,1526.1,1527.25,1525.35,1526.35,555,1527.7313911603824,1528.9470684471908
637,2024-07-15 13:10:00+05:30,1526.35,1528.15,1526.2,1527.0,1724,1527.585112928306,1528.7700622247187
638,2024-07-15 13:15:00+05:30,1527.05,1529.45,1527.05,1529.45,508,1527.958090342645,1528.8318747497442
639,2024-07-15 13:20:00+05:30,1529.25,1529.9,1528.1,1529.5,1154,1528.266472274116,1528.8926134088583
640,2024-07-15 13:25:00+05:30,1528.55,1530.0,1528.4,1529.95,694,1528.6031778192928,1528.9887394625985
641,2024-07-15 13:30:00+05:30,1529.95,1530.0,1527.0,1529.05,1628,1528.6925422554343,1528.9943086023623
642,2024-07-15 13:35:00+05:30,1529.05,1529.7,1528.05,1529.7,507,1528.8940338043476,1529.0584623657837
643,2024-07-15 13:40:00+05:30,1529.7,1530.4,1528.3,1529.65,839,1529.0452270434782,1529.1122385143487
644,2024-07-15 13:45:00+05:30,1529.9,1530.0,1528.05,1529.05,818,1529.0461816347827,1529.1065804675898
645,2024-07-15 13:50:00+05:30,1528.05,1528.95,1525.35,1527.3,1999,1528.6969453078261,1528.9423458796268
646,2024-07-15 13:55:00+05:30,1527.25,1529.0,1525.25,1528.25,4597,1528.607556246261,1528.8794053451154
647,2024-07-15 14:00:00+05:30,1528.25,1528.9,1527.45,1528.9,698,1528.6660449970088,1528.8812775864685
648,2024-07-15 14:05:00+05:30,1528.85,1529.05,1527.65,1528.95,699,1528.722835997607,1528.8875250786077
649,2024-07-15 14:10:00+05:30,1528.9,1529.1,1527.5,1527.7,1451,1528.5182687980857,1528.7795682532796
650,2024-07-15 14:15:00+05:30,1528.65,1528.65,1527.0,1527.95,1459,1528.4046150384688,1528.704152957527
651,2024-07-15 14:20:00+05:30,1528.0,1528.0,1526.45,1527.8,627,1528.283692030775,1528.6219572341151
652,2024-07-15 14:25:00+05:30,1527.75,1528.0,1526.35,1528.0,934,1528.22695362462,1528.5654156673775
653,2024-07-15 14:30:00+05:30,1528.0,1528.5,1526.2,1528.5,587,1528.281562899696,1528.559468788525
654,2024-07-15 14:35:00+05:30,1527.9,1530.9,1527.8,1530.9,1806,1528.8052503197569,1528.7722443532045
655,2024-07-15 14:40:00+05:30,1530.9,1532.0,1529.4,1531.55,912,1529.3542002558054,1529.0247675938224
656,2024-07-15 14:45:00+05:30,1531.65,1532.0,1530.0,1531.0,2474,1529.6833602046445,1529.204334176202
657,2024-07-15 14:50:00+05:30,1531.7,1532.3,1530.85,1532.05,1629,1530.1566881637157,1529.4630310692746
658,2024-07-15 14:55:00+05:30,1531.25,1532.75,1530.5,1531.25,1787,1530.3753505309726,1529.6254827902496
659,2024-07-15 15:00:00+05:30,1530.65,1531.25,1529.8,1530.7,941,1530.4402804247782,1529.7231661729543
660,2024-07-15 15:05:00+05:30,1530.75,1530.85,1528.1,1529.95,3188,1530.3422243398227,1529.7437874299583
661,2024-07-15 15:10:00+05:30,1529.9,1530.3,1526.0,1526.9,3193,1529.6537794718583,1529.485261299962
662,2024-07-15 15:15:00+05:30,1526.9,1529.0,1525.45,1527.6,7744,1529.2430235774866,1529.3138739090564
663,2024-07-15 15:20:00+05:30,1528.35,1528.95,1525.8,1527.5,4642,1528.8944188619894,1529.1489762809601
664,2024-07-15 15:25:00+05:30,1527.45,1528.95,1526.25,1528.9,5831,1528.8955350895915,1529.1263420736002
665,2024-07-16 09:15:00+05:30,1527.95,1534.5,1526.55,1529.4,3203,1528.9964280716733,1529.1512200669092
666,2024-07-16 09:20:00+05:30,1528.0,1529.0,1525.5,1527.95,4375,1528.7871424573386,1529.0420182426449
667,2024-07-16 09:25:00+05:30,1528.15,1533.0,1526.85,1533.0,4662,1529.629713965871,1529.4018347660408
668,2024-07-16 09:30:00+05:30,1532.05,1536.6,1532.0,1536.5,5386,1531.0037711726968,1530.0471225145825
669,2024-07-16 09:35:00+05:30,1535.6,1536.55,1532.65,1533.6,2328,1531.5230169381575,1530.3701113768932
670,2024-07-16 09:40:00+05:30,1533.6,1533.95,1529.0,1529.9,3138,1531.198413550526,1530.3273739789936
671,2024-07-16 09:45:00+05:30,1529.9,1532.9,1529.9,1532.0,1800,1531.358730840421,1530.479430889994
672,2024-07-16 09:50:00+05:30,1532.1,1534.75,1531.05,1531.05,908,1531.296984672337,1530.5313008090855
673,2024-07-16 09:55:00+05:30,1532.0,1533.6,1531.05,1531.55,4196,1531.3475877378696,1530.6239098264414
674,2024-07-16 10:00:00+05:30,1531.45,1531.65,1528.0,1529.25,1759,1530.9280701902958,1530.4990089331284
675,2024-07-16 10:05:00+05:30,1529.3,1535.75,1528.95,1535.05,5698,1531.7524561522366,1530.9127353937529
676,2024-07-16 10:10:00+05:30,1535.05,1537.0,1535.0,1535.0,3412,1532.4019649217894,1531.2843049034116
677,2024-07-16 10:15:00+05:30,1535.05,1538.0,1533.95,1537.8,4572,1533.4815719374315,1531.8766408212832
678,2024-07-16 10:20:00+05:30,1537.0,1541.25,1537.0,1539.9,16171,1534.7652575499453,1532.6060371102574
679,2024-07-16 10:25:00+05:30,1539.9,1541.0,1535.95,1537.55,7602,1535.3222060399562,1533.055488282052
680,2024-07-16 10:30:00+05:30,1537.4,1540.1,1536.0,1540.05,6747,1536.267764831965,1533.6913529836836
681,2024-07-16 10:35:00+05:30,1539.6,1540.1,1535.65,1536.85,5666,1536.384211865572,1533.9785027124396
682,2024-07-16 10:40:00+05:30,1536.3,1538.4,1536.15,1537.55,1124,1536.6173694924578,1534.303184284036
683,2024-07-16 10:45:00+05:30,1537.65,1538.05,1535.05,1536.1,1794,1536.5138955939663,1534.4665311673054
684,2024-07-16 10:50:00+05:30,1535.45,1536.0,1532.0,1532.95,4967,1535.8011164751733,1534.3286646975503
685,2024-07-16 10:55:00+05:30,1532.95,1534.7,1532.05,1534.0,1039,1535.4408931801386,1534.2987860886822
686,2024-07-16 11:00:00+05:30,1533.15,1534.0,1531.6,1533.1,2996,1534.972714544111,1534.1898055351658
687,2024-07-16 11:05:00+05:30,1533.1,1533.1,1531.55,1531.55,411,1534.2881716352888,1533.949823213787
688,2024-07-16 11:10:00+05:30,1531.55,1534.65,1531.3,1534.1,1564,1534.250537308231,1533.9634756488974
689,2024-07-16 11:15:00+05:30,1534.15,1534.9,1532.05,1532.1,1376,1533.820429846585,1533.7940687717248
690,2024-07-16 11:20:00+05:30,1532.75,1533.45,1530.55,1532.45,2834,1533.546343877268,1533.671880701568
691,2024-07-16 11:25:00+05:30,1532.25,1532.6,1530.65,1532.15,1323,1533.2670751018145,1533.5335279105163
692,2024-07-16 11:30:00+05:30,1532.4,1532.4,1526.05,1527.1,11151,1532.0336600814517,1532.948661736833
693,2024-07-16 11:35:00+05:30,1527.85,1530.2,1526.35,1530.1,640,1531.6469280651613,1532.6896924880298
694,2024-07-16 11:40:00+05:30,1529.25,1530.9,1529.25,1529.9,2469,1531.2975424521292,1532.436084080027
695,2024-07-16 11:45:00+05:30,1530.65,1530.7,1529.6,1530.4,316,1531.1180339617035,1532.2509855272974
696,2024-07-16 11:50:00+05:30,1529.8,1530.55,1528.6,1530.35,1856,1530.9644271693628,1532.0781686611795
697,2024-07-16 11:55:00+05:30,1530.3,1531.15,1529.8,1530.7,779,1530.9115417354903,1531.9528806010724
698,2024-07-16 12:00:00+05:30,1530.0,1530.85,1529.2,1529.25,769,1530.5792333883924,1531.707164182793
699,2024-07-16 12:05:00+05:30,1529.25,1529.25,1527.85,1528.5,1172,1530.163386710714,1531.415603802539
700,2024-07-16 12:10:00+05:30,1528.5,1529.0,1528.0,1529.0,347,1529.9307093685711,1531.1960034568535
701,2024-07-16 12:15:00+05:30,1529.0,1529.5,1526.0,1528.05,3088,1529.554567494857,1530.9100031425942
702,2024-07-16 12:20:00+05:30,1526.9,1527.95,1526.55,1527.0,488,1529.0436539958857,1530.5545483114493
703,2024-07-16 12:25:00+05:30,1527.0,1529.45,1527.0,1528.95,3890,1529.0249231967086,1530.4086802831357
704,2024-07-16 12:30:00+05:30,1528.25,1528.95,1527.05,1527.25,608,1528.669938557367,1530.1215275301233
705,2024-07-16 12:35:00+05:30,1528.2,1530.95,1528.2,1530.75,2210,1529.0859508458936,1530.1786613910213
706,2024-07-16 12:40:00+05:30,1530.75,1532.0,1529.2,1530.0,1337,1529.268760676715,1530.1624194463827
